"","hour","Corrected"
"1","2007-10-01",1.56464864864865
"2","2007-11-01",0.915321428571429
"3","2007-12-01",0.212569892473118
"4","2008-01-01",0.184958277254374
"5","2008-02-01",0.483815972222222
"6","2008-03-01",0.381167115902965
"7","2008-04-01",1.00959944367177
"8","2008-05-01",0.493975773889637
"9","2008-06-01",1.00848678720445
"10","2008-07-01",0.951633916554509
"11","2008-08-01",1.56358546433378
"12","2008-09-01",0.944777777777778
"13","2008-10-01",1.71261538461538
"14","2008-11-01",0.67174479889043
"15","2008-12-01",0.118094086021505
"16","2009-01-01",-0.114826379542396
"17","2009-02-01",-0.205567164179104
"18","2009-03-01",0.0477039030955585
"19","2009-04-01",0.273730180806676
"20","2009-05-01",0.662562584118439
"21","2009-06-01",2.01996105702364
"22","2009-07-01",1.23865860215054
"23","2009-08-01",0.715900403768506
"24","2009-09-01",1.04701388888889
"25","2009-10-01",0.550032301480485
"26","2009-11-01",0.481502304147465
"27","2009-12-01",1.03466666666667
"28","2010-01-01",0.378026917900404
"29","2010-02-01",0.632613095238095
"30","2010-03-01",0.371660834454912
"31","2010-04-01",0.869404728789986
"32","2010-05-01",0.570768817204301
"33","2010-06-01",0.682138888888889
"34","2010-07-01",1.12825537634409
"35","2010-08-01",0.871091397849462
"36","2010-09-01",1.39368055555556
"37","2010-10-01",1.33557738896366
"38","2010-11-01",0.527833564493759
"39","2010-12-01",0.19143203230148
"40","2011-01-01",0.248766129032258
"41","2011-02-01",0.0897585692995529
"42","2011-03-01",0.0815175202156334
"43","2011-04-01",0.0257777777777778
"44","2011-05-01",0.134352624495289
"45","2011-06-01",-0.176638888888889
"46","2011-07-01",0.776586810228802
"47","2011-08-01",0.934545698924731
"48","2011-09-01",1.25957162726008
"49","2011-10-01",1.62166083445491
"50","2011-11-01",1.68290644490644
"51","2011-12-01",0.416371467025572
"52","2012-01-01",0.0336258411843876
"53","2012-02-01",0.521261494252874
"54","2012-03-01",0.220102425876011
"55","2012-04-01",0.519875
"56","2012-05-01",1.15588978494624
"57","2012-06-01",1.27117107093185
"58","2012-07-01",1.27544444444444
"59","2012-08-01",0.881257065948856
"60","2012-09-01",1.17665090403338
"61","2012-10-01",1.08270430107527
"62","2012-11-01",0.673777777777778
"63","2012-12-01",0.318295698924731
"64","2013-01-01",0.114473755047106
"65","2013-02-01",0.241854166666667
"66","2013-03-01",0.203545087483176
"67","2013-04-01",0.77075
"68","2013-05-01",1.17602419354839
"69","2013-06-01",1.34241666666667
"70","2013-07-01",1.53779838709677
"71","2013-08-01",0.662629878869448
"72","2013-09-01",0.908125
"73","2013-10-01",1.21408344549125
"74","2013-11-01",0.789054313099042
"75","2013-12-01",1.00425
"76","2014-01-01",0.749438172043011
"77","2014-02-01",0.544741071428571
"78","2014-03-01",0.364985195154778
"79","2014-04-01",0.320541666666667
"80","2014-05-01",0.486629032258065
"81","2014-06-01",0.848916666666667
"82","2014-07-01",1.43888709677419
"83","2014-08-01",1.21238761776581
"84","2014-09-01",1.02156050069541
"85","2014-10-01",1.25851144010767
"86","2014-11-01",0.757666666666667
"87","2014-12-01",0.577072580645161
"88","2015-01-01",0.50849798115747
"89","2015-02-01",0.445371794871795
"90","2015-03-01",0.920974427994616
"91","2015-04-01",0.293744089012517
"92","2015-05-01",0.460960969044415
"93","2015-06-01",0.167304589707928
"94","2015-07-01",0.35050336473755
"95","2015-08-01",0.594567967698519
"96","2015-09-01",1.45019444444444
"97","2015-10-01",1.37195161290323
"98","2015-11-01",1.25709482758621
"99","2015-12-01",1.74095833333333
"100","2016-01-01",0.708138888888889
"101","2016-02-01",0.890316666666667
"102","2016-05-01",0.711509615384615
"103","2016-06-01",0.740875
"104","2016-07-01",0.41279057591623
"105","2016-08-01",0.620368421052632
"106","2016-09-01",0.783412087912088
"107","2016-10-01",1.18074739583333
"108","2016-11-01",0.82107371349096
"109","2016-12-01",0.754981132075472
"110","2017-01-01",0.409604127579737
"111","2017-02-01",0.223907566157287
"112","2017-03-01",0.340352544657904
"113","2017-04-01",0.32954435483871
"114","2017-05-01",0.209832884097035
"115","2017-06-01",1.06569066286529
"116","2017-07-01",0.615759838546922
"117","2017-08-01",1.10327254374159
"118","2017-09-01",1.83163004172462
"119","2017-10-01",1.75169623655914
"120","2017-11-01",1.23185843164469
"121","2017-12-01",0.585705363204345
"122","2018-01-01",0.399937436932392
"123","2018-02-01",0.125635889798958
"124","2018-03-01",0.179902997642304
"125","2018-04-01",0.151186240444753
"126","2018-05-01",0.778208473436449
"127","2018-06-01",1.24087326388889
